unit,esti,dist,maxcov,re
537,0.003535817834665158,1,75.0,0.25028356383399464
538,0.0035292456825561152,1,75.0,0.2500364657886059
539,0.0035226979169112986,1,75.0,0.24978982660707522
540,0.003516174402250352,1,75.0,0.2495436445883302
541,0.003509675004094621,1,75.0,0.24929791804074022
542,0.0035031995889579152,1,75.0,0.24905264528204668
543,0.0034967480243373664,1,75.0,0.24880782463929355
544,0.0034926470588235296,1,76.0,0.24865196838811462
545,0.003486238532110092,1,76.0,0.24840804699524446
546,0.00347985347985348,1,76.0,0.2481645727545827
547,0.003473491773308958,1,76.0,0.24792154402970604
548,0.0034671532846715326,1,76.0,0.24767895919315852
549,0.0034608378870673953,1,76.0,0.24743681662638495
550,0.0034545454545454545,1,76.0,0.24719511471966704
551,0.003450516457171025,1,77.0,0.24704012349645382
552,0.003444265521560208,1,77.0,0.2467992981157175
553,0.0034380371933114546,1,77.0,0.24655890861826127
554,0.0034318313500022284,1,77.0,0.24631895342907675
555,0.0034256478700923146,1,77.0,0.2460794309816765
556,0.0034194866329158896,1,77.0,0.245840339718033
557,0.0034133475186736706,1,77.0,0.24560167808851782
558,0.003409388932599003,1,78.0,0.24544755801955892
559,0.003403289846851957,1,78.0,0.2452097510427108
560,0.003397212543554007,1,78.0,0.24497236910090037
561,0.0033911569062214687,1,78.0,0.24473541067749824
562,0.0033851228191997223,1,78.0,0.24449887426397815
563,0.003379110167655851,1,78.0,0.24426275835985942
564,0.0033731188375713548,1,78.0,0.24402706147264952
565,0.0033671487157349448,1,78.0,0.24379178211778788
566,0.0033632764272638256,1,79.0,0.24363895412761302
567,0.00335734472280657,1,79.0,0.24340450541521313
568,0.0033514339046326154,1,79.0,0.2431704698285116
569,0.0033455438626209585,1,79.0,0.24293684591411865
570,0.003339674487423377,1,79.0,0.24270363222630087
571,0.0033338256704576624,1,79.0,0.24247082732692737
572,0.003327997303900918,1,79.0,0.2422384297854159
573,0.0033241918058671987,1,80.0,0.24208647142068554
574,0.0033184005309440847,1,80.0,0.24185488433308677
575,0.0033126293995859213,1,80.0,0.24162370035637526
576,0.003306878306878307,1,80.0,0.24139291808964314
577,0.00330114714863415,1,80.0,0.24116253613927283
578,0.003295435821387379,1,80.0,0.2409325531188863
579,0.0032897442223867096,1,80.0,0.24070296764929489
580,0.003286004056795132,1,81.0,0.24055188195440072
581,0.00328034828389187,1,81.0,0.2403230874773444
582,0.003274711946634324,1,81.0,0.2400946864561608
583,0.0032690949450105942,1,81.0,0.23986667753992744
584,0.003263497179693795,1,81.0,0.23963905938466729
585,0.003257918552036199,1,81.0,0.23941183065330174
586,0.003252358964063441,1,81.0,0.23918499001560306
587,0.003248682698783725,1,82.0,0.23903477906705362
588,0.003243157728207562,1,82.0,0.23880871065317588
589,0.003237651518142694,1,82.0,0.2385830263829223
590,0.003232163973196689,1,82.0,0.2383577249530056
591,0.0032266949986227518,1,82.0,0.23813280506675974
592,0.0032212445003142677,1,82.0,0.23790826543409557
593,0.0032158123847994035,1,82.0,0.2376841047714555
594,0.003212198614497465,1,83.0,0.23753476976397028
595,0.003206799961363856,1,83.0,0.23731136321661545
596,0.00320141942451593,1,83.0,0.23708833182736722
597,0.003196056912917076,1,83.0,0.23686567433836003
598,0.0031907123361396223,1,83.0,0.23664338949804406
599,0.003185385604359757,1,83.0,0.23642147606114305
600,0.0031800766283524907,1,83.0,0.23619993278861232
601,0.00317652397519286,1,84.0,0.23605147411384614
602,0.003171247357293869,1,84.0,0.23583066747764023
603,0.003165988240615106,1,84.0,0.23561022732564638
604,0.0031607465382299817,1,84.0,0.23539015244333425
605,0.0031555221637866266,1,84.0,0.23517044162220122
606,0.0031503150315031507,1,84.0,0.2349510936597322
607,0.0031451250561629475,1,84.0,0.2347321073593605
608,0.003141632170313424,1,85.0,0.23458452467792915
609,0.003136473496798952,1,85.0,0.23436625813564813
610,0.003131331736968134,1,85.0,0.23414834970106232
611,0.00312620680777506,1,85.0,0.23393079820100912
612,0.0031210986267166045,1,85.0,0.2337136024680812
613,0.003116007111827996,1,85.0,0.2334967613405891
614,0.0031109321816784395,1,85.0,0.2332802736625242
615,0.0031058737553667673,1,85.0,0.23306413828352154
616,0.0031024531024531022,1,86.0,0.23291778174523753
617,0.003097424815415091,1,86.0,0.2327023475356556
618,0.0030924128011506655,1,86.0,0.2324872622075373
619,0.0030874169807933944,1,86.0,0.2322725246327284
620,0.003082437275985663,1,86.0,0.23205813368853812
621,0.003077473608874575,1,86.0,0.23184408825770314
622,0.0030725259021078958,1,86.0,0.23163038722835383
623,0.0030691619776692003,1,87.0,0.2314848962103692
624,0.0030642434488588337,1,87.0,0.23127188066978052
625,0.003059340659340659,1,87.0,0.23105920622708073
626,0.0030544535336867605,1,87.0,0.23084687179162858
627,0.003049581996950418,1,87.0,0.23063487627800522
628,0.0030447259746622804,1,87.0,0.23042321860598083
629,0.003039885392826569,1,87.0,0.23021189770048223
630,0.003036576949620428,1,88.0,0.23006727030512397
631,0.0030317646248191276,1,88.0,0.22985661972791788
632,0.003026967528893781,1,88.0,0.2296463027226284
633,0.00302218558966962,1,88.0,0.22943631823448193
634,0.003017418735427239,1,88.0,0.2292266652137
635,0.003012666894899007,1,88.0,0.22901734261546763
636,0.0030079299972655183,1,88.0,0.22880834939990186
637,0.0030046758157357234,1,89.0,0.22866458321940422
638,0.0029999662925135674,1,89.0,0.2284562456690978
639,0.0029952715095831863,1,89.0,0.2282482344110945
640,0.0029905913978494625,1,89.0,0.22804054842493302
641,0.002985925888648449,1,89.0,0.22783318669493172
642,0.002981274913744012,1,89.0,0.22762614821015884
643,0.0029766384053245038,1,89.0,0.22741943196440303
644,0.002973437293511299,1,90.0,0.22727652412804414
645,0.0029688273132112814,1,90.0,0.22707044936042278
646,0.002964231605296094,1,90.0,0.22686469384121366
647,0.0029596501035877533,1,90.0,0.2266592565827954
648,0.002955082742316785,1,90.0,0.22645413660212266
649,0.00295052945611907,1,90.0,0.2262493329206973
650,0.0029459901800327334,1,90.0,0.22604484456454135
651,0.002942840973401245,1,91.0,0.22590279178189882
652,0.0029383274136260897,1,91.0,0.22569893117228634
653,0.0029338276779237527,1,91.0,0.2254953829928494
654,0.0029293417028810557,1,91.0,0.22529214628741231
655,0.002924869425472077,1,91.0,0.22508922010418245
656,0.0029204107830551993,1,91.0,0.22488660349572295
657,0.002915965713370183,1,91.0,0.2246842955189266
658,0.002912867274569402,1,92.0,0.22454309411958812
659,0.0029084471421345474,1,92.0,0.2243414005939829
660,0.002904040404040404,1,92.0,0.2241400128964336
661,0.0028996469994957137,1,92.0,0.22393893010088978
662,0.002895266868076536,1,92.0,0.22373815128550048
663,0.0028908999497234793,1,92.0,0.22353767553258916
664,0.0028865461847389557,1,92.0,0.22333750192862856
665,0.0028822055137844613,1,92.0,0.223137629564216
666,0.0028791678276214355,1,93.0,0.22299757586849073
667,0.002874851234176726,1,93.0,0.22279830327133843
668,0.002870547564664485,1,93.0,0.22259932921002398
669,0.0028662567611298603,1,93.0,0.22240065279139554
670,0.0028619787659639943,1,93.0,0.22220227312630333
671,0.0028577135219014552,1,93.0,0.2220041893295762
672,0.0028534609720176733,1,93.0,0.22180640051999717
673,0.0028504715407708403,1,94.0,0.22166718364529922
674,0.0028462423545085693,1,94.0,0.22146998218206723
675,0.002842025699168556,1,94.0,0.22127307308582642
676,0.0028378215191402004,1,94.0,0.22107645549094487
677,0.0028336297591414704,1,94.0,0.22088012853562944
678,0.002829450364216483,1,94.0,0.22068409136190328
679,0.002825283279733101,1,94.0,0.22048834311558282
680,0.002822341057635175,1,95.0,0.2203499586502224
681,0.00281819665079577,1,95.0,0.22015478571122565
682,0.00281406439764211,1,95.0,0.21995989915962283
683,0.002809944244790511,1,95.0,0.21976529815618331
684,0.0028058361391694727,1,95.0,0.21957098186535964
685,0.0028017400280174,1,95.0,0.21937694945526628
686,0.002797655858880349,1,95.0,0.2191832000976587
687,0.0027947598253275107,1,96.0,0.21904564337121535
688,0.0027906976744186047,1,96.0,0.2188524576483017
689,0.0027866473149492014,1,96.0,0.21865955251477212
690,0.002782608695652174,1,96.0,0.21846692715673366
691,0.0027785817655571637,1,96.0,0.21827458076382986
692,0.0027745664739884392,1,96.0,0.21808251252921954
693,0.0027705627705627706,1,96.0,0.21789072164955722
694,0.0027677119296944104,1,97.0,0.2177539877592759
695,0.002763729610371109,1,97.0,0.21756274919335303
696,0.0027597587344941393,1,97.0,0.2173717855931122
697,0.0027557992528090686,1,97.0,0.21718109616898879
698,0.002751851116343726,1,97.0,0.21699068013481462
699,0.0027479142764061815,1,97.0,0.2168005367077976
700,0.002743988684582744,1,97.0,0.21661066510850296
701,0.0027411820648373473,1,98.0,0.21647474894357252
702,0.0027372772470811687,1,98.0,0.21628541867475173
703,0.0027333835383370987,1,98.0,0.2160963579153014
704,0.002729500891265597,1,98.0,0.21590756589902554
705,0.002725629258795717,1,98.0,0.21571904186299046
706,0.002721768594123202,1,98.0,0.2155307850475072
707,0.0027179188507086005,1,98.0,0.21534279469611223
708,0.002714079982275396,1,98.0,0.2151550700555497
709,0.0027113259479370645,1,99.0,0.21502023128020045
710,0.0027075071789963083,1,99.0,0.21483303581427599
711,0.0027036991520216296,1,99.0,0.21464610381848195
712,0.0026999018217519362,1,99.0,0.21445943455221342
713,0.002696115143180054,1,99.0,0.21427302727798367
714,0.0026923390715509507,1,99.0,0.2140868812614068
715,0.0026885735623599703,1,99.0,0.2139009957711803
716,0.0026858616244091102,1,100.0,0.21376695880027863
717,0.00268211565282695,1,100.0,0.21358159218109382
718,0.0026783801157060213,1,100.0,0.2133964839126814
719,0.002674654969508933,1,100.0,0.2132116332759018
720,0.002670940170940171,1,100.0,0.21302703955461405
721,0.0026672356769444146,1,100.0,0.21284270203565883
722,0.00266354144470488,1,100.0,0.2126586200088423
723,0.002660870710663242,1,101.0,0.21252537938382737
724,0.002657195474875033,1,101.0,0.21234180622248564
725,0.0026535303776683084,1,101.0,0.212158486440329
726,0.0026498753771481043,1,101.0,0.21197541933886194
727,0.0026462304316499643,1,101.0,0.21179260422247304
728,0.0026425954997383572,1,101.0,0.21161004039841952
729,0.002638970540205108,1,101.0,0.21142772717681135
730,0.0026363401395709486,1,102.0,0.2112952773045258
731,0.0026327336551118913,1,102.0,0.21111346322947108
732,0.0026291370244355084,1,102.0,0.21093189770415208
733,0.002625550207212541,1,102.0,0.21075058004993447
734,0.002621973163333505,1,102.0,0.21056950959095944
735,0.0026184058529072005,1,102.0,0.2103886856541286
736,0.002614848236259229,1,102.0,0.21020810756908928
737,0.0026122573200268837,1,103.0,0.21007644273805143
738,0.0026087176759618065,1,103.0,0.20989635435644374
739,0.0026051876114476496,1,103.0,0.20971650983189322
740,0.002601667087648396,1,103.0,0.20953690850488074
741,0.0025981560659376697,1,103.0,0.2093575497185592
742,0.0025946545078973223,1,103.0,0.20917843281873894
743,0.0025911623753160336,1,103.0,0.20899955715387358
744,0.0025886101154918356,1,104.0,0.2088686715492565
745,0.002585135471041511,1,104.0,0.20869027641016336
746,0.002581670141991858,1,104.0,0.2085121205671034
747,0.002578214090931628,1,104.0,0.2083342033789614
748,0.0025747672806496337,1,104.0,0.20815652420719583
749,0.0025713296741334125,1,104.0,0.20797908241582377
750,0.002567901234567901,1,104.0,0.20780187737140846
751,0.0025653868236846285,1,105.0,0.20767176508882534
752,0.0025619754050361116,1,105.0,0.2074950316481273
753,0.002558573047260499,1,105.0,0.20731853306921375
754,0.002555179714306573,1,105.0,0.20714226872869526
755,0.0025517953703141135,1,105.0,0.2069662380056615
756,0.0025484199796126403,1,105.0,0.20679044028166732
757,0.002545053506720153,1,105.0,0.20661487494072053
758,0.002541695916341895,1,105.0,0.20643954136926793
759,0.002539226254641274,1,106.0,0.2063104275858282
760,0.0025358851674641145,1,106.0,0.20613555572239986
761,0.0025325528610679725,1,106.0,0.20596091380231646
762,0.0025292293008828443,1,106.0,0.20578650122165565
763,0.002525914452519957,1,106.0,0.20561231737887112
764,0.0025226082817705856,1,106.0,0.20543836167478038
765,0.0025193107546048724,1,106.0,0.20526463351255192
766,0.0025168771905064334,1,107.0,0.2051362768124334
767,0.002513595733934717,1,107.0,0.2049630019527791
768,0.0025103228228228226,1,107.0,0.20478995285847817
769,0.002507058423833456,1,107.0,0.20461712894198228
770,0.0025038025038025035,1,107.0,0.20444452961803372
771,0.0025005550297379094,1,107.0,0.20427215430365367
772,0.002497315968818559,1,107.0,0.2041000024181298
773,0.0024949177601182775,1,108.0,0.20397239681444873
774,0.0024916943521594683,1,108.0,0.2038006900535106
775,0.002488479262672811,1,108.0,0.20362920499277753
776,0.002485272459499264,1,108.0,0.20345794106048834
777,0.002482073910645339,1,108.0,0.20328689768709107
778,0.002478883584282042,1,108.0,0.20311607430523165
779,0.0024757014487438106,1,108.0,0.20294547034974192
780,0.00247333787156796,1,109.0,0.20281860980695754
781,0.002470170985688872,1,109.0,0.20264844301739282
782,0.00246701219926216,1,109.0,0.20247849397170023
783,0.002463861481255439,1,109.0,0.20230876211334553
784,0.0024607188007946543,1,109.0,0.20213924688792578
785,0.0024575841271630683,1,109.0,0.20196994774315785
786,0.0024544574298002654,1,109.0,0.20180086412886794
787,0.0024521277781493125,1,110.0,0.2016747425720481
788,0.002449015940867397,1,110.0,0.20150608837657671
789,0.002445911991639428,1,110.0,0.201337648073611
790,0.0024428159005107706,1,110.0,0.2011694211213078
791,0.0024397276376782666,1,110.0,0.20100140697988025
792,0.002436647173489279,1,110.0,0.2008336051115875
793,0.0024335744784407423,1,110.0,0.2006660149807241
794,0.002431278063738911,1,111.0,0.20054062630406655
795,0.002428219852337982,1,111.0,0.20037345804903742
796,0.0024251693248852958,1,111.0,0.20020649993643336
797,0.002422126452457586,1,111.0,0.2000397514385896
798,0.002419091206276561,1,111.0,0.19987321202982603
799,0.0024160635577080048,1,111.0,0.19970688118643792
800,0.00241304347826087,1,111.0,0.19954075838668564
801,0.0024100309395863866,1,111.0,0.1993748431107847
802,0.002407773669275088,1,112.0,0.19925038819146434
803,0.002404775196461545,1,112.0,0.19908488641168529
804,0.002401784182535598,1,112.0,0.1989195906080387
805,0.0023988005997001498,1,112.0,0.19875450026846456
806,0.0023958244202960557,1,112.0,0.1985896148828098
807,0.002392855616801265,1,112.0,0.1984249339428189
808,0.002389894161829976,1,112.0,0.19826045694212469
809,0.002387668642303994,1,113.0,0.1981367190582525
810,0.0023847209032394215,1,113.0,0.1979726484245566
811,0.0023817804335683496,1,113.0,0.19780878022229245
812,0.0023788472064334132,1,113.0,0.19764511395255294
813,0.002375921195109387,1,113.0,0.19748164911827312
814,0.0023730023730023733,1,113.0,0.19731838522422146
815,0.002370090713648996,1,113.0,0.19715532177698988
816,0.0023678963110667995,1,114.0,0.19703229486629445
817,0.002364998029168309,1,114.0,0.1968696308397317
818,0.002362106833533629,1,114.0,0.19670716579062125
819,0.002359222698205749,1,114.0,0.1965448992327624
820,0.002356345597354279,1,114.0,0.1963828306817349
821,0.0023534755052746757,1,114.0,0.19622095965488912
822,0.00235061239638748,1,114.0,0.19605928567133835
823,0.0023484484923981743,1,115.0,0.19593696366528954
824,0.0023455984335481765,1,115.0,0.19577568233267575
825,0.0023427552839317546,1,115.0,0.19561459661118666
826,0.00233991901845484,1,115.0,0.1954537060269003
827,0.002337089612144737,1,115.0,0.19529301010761516
828,0.002334267040149393,1,115.0,0.19513250838284174
829,0.002331451277736668,1,115.0,0.19497220038379404
830,0.0023293172690763055,1,116.0,0.19485057721330376
831,0.0023265142398716404,1,116.0,0.19469065526612314
832,0.0023237179487179487,1,116.0,0.19453092564845048
833,0.0023209283713485395,1,116.0,0.1943713878982325
834,0.0023181454836131094,1,116.0,0.1942120415550794
835,0.002315369261477046,1,116.0,0.19405288616025615
836,0.0023125996810207335,1,116.0,0.19389392125667518
837,0.00231049497911668,1,117.0,0.1937729908573265
838,0.002307737825203653,1,117.0,0.19361440557151602
839,0.0023049872437671767,1,117.0,0.19345600941548896
840,0.0023022432113341206,1,117.0,0.19329780193866794
841,0.002299505704542998,1,117.0,0.1931397826920839
842,0.002296774700143303,1,117.0,0.1929819512283684
843,0.002294050174994853,1,117.0,0.19282430710174572
844,0.0022919742055784323,1,118.0,0.1927040634185879
845,0.0022892618100688717,1,118.0,0.1925467926351589
846,0.0022865558268418402,1,118.0,0.19238970786097895
847,0.0022838562331855923,1,118.0,0.19223280865656955
848,0.0022811630064955147,1,118.0,0.19207609458400782
849,0.002278476124273494,1,118.0,0.191919565206919
850,0.00227579556412729,1,118.0,0.1917632200904697
851,0.002273121303769914,1,118.0,0.19160705880136025
852,0.002271079048818657,1,119.0,0.19148767918886656
853,0.002268416588034579,1,119.0,0.19133188426063671
854,0.002265760362521658,1,119.0,0.19117627186897865
855,0.0022631103504017498,1,119.0,0.19102084158665597
856,0.0022604665298989438,1,119.0,0.1908655929879309
857,0.0022578288793389683,1,119.0,0.19071052564855667
858,0.0022551973771485967,1,119.0,0.1905556391457709
859,0.0022531826204513876,1,120.0,0.19043693120489355
860,0.002250562640660165,1,120.0,0.1902824051128995
861,0.0022479487467685737,1,120.0,0.190128058598043
862,0.002245340917595988,1,120.0,0.1899738912434297
863,0.002242739132059956,1,120.0,0.1898199026336154
864,0.002240143369175627,1,120.0,0.18966609235459939
865,0.0022375536080551928,1,120.0,0.18951245999381738
866,0.002235565819861432,1,121.0,0.18939441779494756
867,0.0022329873125720877,1,121.0,0.18924114003865475
868,0.002230414746543779,1,121.0,0.18908803897145732
869,0.0022278481012658227,1,121.0,0.1889351141864717
870,0.002225287356321839,1,121.0,0.1887823652782184
871,0.002222732491389208,1,121.0,0.18862979184261522
872,0.002220183486238532,1,121.0,0.18847739347697082
873,0.0022182221494936273,1,122.0,0.18836001111309722
874,0.002215684137880934,1,122.0,0.1882079616848288
875,0.002213151927437642,1,122.0,0.1880560861267279
876,0.002210625498296731,1,122.0,0.1879043840416037
877,0.0022081048306817974,1,122.0,0.18775285503362504
878,0.002205589904906534,1,122.0,0.1876014987083139
879,0.0022030807013742166,1,122.0,0.18745031467253948
880,0.002201145311381532,1,123.0,0.1873335862623964
881,0.0021986468490530625,1,123.0,0.18718274563166082
882,0.0021961540521720497,1,123.0,0.18703207611909084
883,0.0021936669014900882,1,123.0,0.18688157733688343
884,0.0021911853778458688,1,123.0,0.18673124889855186
885,0.002188709462164687,1,123.0,0.18658109041892057
886,0.0021862391354579547,1,123.0,0.18643110151411876
887,0.002184329199549042,1,124.0,0.18631502120505544
888,0.002181869369369369,1,124.0,0.186165370303491
889,0.0021794150731158607,1,124.0,0.1860158878329151
890,0.0021769662921348313,1,124.0,0.18586657341461785
891,0.0021745230078563413,1,124.0,0.18571742667116603
892,0.002172085201793722,1,124.0,0.18556844722639593
893,0.002169652855543113,1,124.0,0.18541963470540831
894,0.002167767892756187,1,125.0,0.18530419667600032
895,0.002165345805725174,1,125.0,0.18515571688290985
896,0.0021629291251384275,1,125.0,0.18500740289643477
897,0.0021605178329141927,1,125.0,0.1848592543466772
898,0.0021581119110512595,1,125.0,0.18471127086497582
899,0.0021557113416285105,1,125.0,0.18456345208390015
900,0.002153316106804479,1,125.0,0.18441579763724542
901,0.0021509261888169044,1,125.0,0.18426830716002646
902,0.0021490704417533686,1,126.0,0.18415366922811302
903,0.002146690518783542,1,126.0,0.1840065055996641
904,0.0021443158611300205,1,126.0,0.18385950485296218
905,0.0021419464513387164,1,126.0,0.1837126666278487
906,0.002139582272032603,1,126.0,0.18356599056535802
907,0.002137223305911288,1,126.0,0.1834194763077126
908,0.002134869535750593,1,126.0,0.18327312349831773
909,0.002133037731254041,1,127.0,0.18315911379332286
910,0.002130693733747169,1,127.0,0.18301308281534945
911,0.002128354882228237,1,127.0,0.18286721222288668
912,0.002126021159769653,1,127.0,0.1827215016640186
913,0.0021236925495179883,1,127.0,0.18257595078798683
914,0.002121369034693571,1,127.0,0.1824305592451845
915,0.0021190505985900806,1,127.0,0.18228532668715178
916,0.002117242291914781,1,128.0,0.18217193955214062
917,0.0021149334126433364,1,128.0,0.18202702392283004
918,0.002112629563609956,1,128.0,0.1818822662397406
919,0.0021103307283938406,1,128.0,0.18173766615895035
920,0.002108036890645586,1,128.0,0.18159322333765893
921,0.0021057480340867965,1,128.0,0.18144893743418375
922,0.0021034641425096957,1,128.0,0.18130480810795407
923,0.002101678899306772,1,129.0,0.18119203792370014
924,0.0020994043550434526,1,129.0,0.1810482207346755
925,0.002097134728713676,1,129.0,0.18090455910781109
926,0.0020948700043846116,1,129.0,0.18076105270693776
927,0.0020926101661921798,1,129.0,0.18061770119697523
928,0.0020903551983406793,1,129.0,0.18047450424392664
929,0.0020881050851024223,1,129.0,0.18033146151487464
930,0.0020863424811426736,1,130.0,0.18021930270150194
931,0.0020841015117751736,1,130.0,0.18007656742598377
932,0.0020818653513548138,1,130.0,0.17993398538213812
933,0.0020796339844187423,1,130.0,0.17979155624131776
934,0.002077407395570328,1,130.0,0.17964927967593192
935,0.0020751855694788094,1,130.0,0.17950715535944126
936,0.0020729684908789387,1,130.0,0.17936518296635365
937,0.0020712281117830746,1,131.0,0.1792536299848135
938,0.0020690199794677405,1,131.0,0.179111960466222
939,0.002066816550309628,1,131.0,0.17897044190079567
940,0.0020646178092986606,1,131.0,0.17882907396718634
941,0.002062423741488566,1,131.0,0.17868785634507112
942,0.00206023433199654,1,131.0,0.1785467887151478
943,0.002058049566002906,1,131.0,0.17840587075913064
944,0.0020558694287507845,1,131.0,0.17826510215974545
945,0.002054154995331466,1,132.0,0.1781542985535032
946,0.002051983584131327,1,132.0,0.17801382771958743
947,0.0020498167588048947,1,132.0,0.17787350529651177
948,0.0020476545048399106,1,132.0,0.17773333097100763
949,0.002045496807785285,1,132.0,0.1775933044307977
950,0.0020433436532507738,1,132.0,0.17745342536459105
951,0.0020411950269066618,1,132.0,0.17731369346207934
952,0.0020395019321597253,1,133.0,0.17720348255119406
953,0.00203736184618684,1,133.0,0.17706404404905648
954,0.0020352262467673568,1,133.0,0.17692475178554268
955,0.002033095119807391,1,133.0,0.17678560545423305
956,0.0020309684512720273,1,133.0,0.17664660474967056
957,0.002028846227185014,1,133.0,0.17650774936735558
958,0.0020267284336284532,1,133.0,0.17636903900374315
959,0.0020250562935424884,1,134.0,0.17625941542675702
960,0.002022946859903382,1,134.0,0.17612099419370997
961,0.0020208418163446895,1,134.0,0.17598271707441415
962,0.0020187411491759317,1,134.0,0.17584458376910087
963,0.002016644844763496,1,134.0,0.17570659397893582
964,0.0020145528895303385,1,134.0,0.1755687474060152
965,0.002012465269955696,1,134.0,0.1754310437533616
966,0.002010813709281022,1,135.0,0.1753220021927319
967,0.0020087342742145476,1,135.0,0.17518458349336802
968,0.0020066591355015163,1,135.0,0.17504730682886088
969,0.002004588279840524,1,135.0,0.17491017190590144
970,0.002002521693985018,1,135.0,0.17477317843208817
971,0.0020004593647430153,1,135.0,0.1746363261159236
972,0.0019984012789768186,1,135.0,0.1744996146668103
973,0.00199676993099398,1,136.0,0.17439114984976808
974,0.0019947198591962452,1,136.0,0.17425471926654737
975,0.0019926739926739924,1,136.0,0.17411842868394967
976,0.0019906323185011707,1,136.0,0.17398227781494138
977,0.0019885948238046497,1,136.0,0.17384626637337075
978,0.00198656149576395,1,136.0,0.1737103940739642
979,0.0019845323216109733,1,136.0,0.17357466063232255
980,0.0019829208279056303,1,137.0,0.17346676733162328
981,0.0019808995018833005,1,137.0,0.1733313107557953
982,0.00197888229261458,1,137.0,0.17319599218974774
983,0.0019768691875356233,1,137.0,0.17306081135254428
984,0.001974860174133656,1,137.0,0.17292576796410594
985,0.0019728552399467182,1,137.0,0.1727908617452071
986,0.0019708543725634057,1,137.0,0.1726560924174723
987,0.001969262382807483,1,138.0,0.17254876545204717
988,0.001967269202258083,1,138.0,0.17241426907489618
989,0.001965280052407468,1,138.0,0.172279908758848
990,0.0019632949210414002,1,138.0,0.17214568422889276
991,0.0019613137959949402,1,138.0,0.17201159521085344
992,0.001959336665152203,1,138.0,0.1718776414313827
993,0.0019573635164461087,1,138.0,0.17174382261795954
994,0.0019553943378581348,1,138.0,0.17161013849888565
995,0.001953825069402959,1,139.0,0.17150350715787133
996,0.00195186339764653,1,139.0,0.17137009161567654
997,0.0019499056610390612,1,139.0,0.17123680995764093
998,0.001947951847751447,1,139.0,0.17110366191532494
999,0.001946001946001946,1,139.0,0.1709706472210957
1000,0.0019440559440559442,1,139.0,0.1708377656081236
1001,0.0019421138302257181,1,139.0,0.17070501681037892
1002,0.0019405633178088267,1,140.0,0.17059893970970233
1003,0.0019386285587681398,1,140.0,0.1704664557475084
1004,0.0019366976538291278,1,140.0,0.1703341038072218
1005,0.0019347705914870095,1,140.0,0.1702018836259818
1006,0.001932847360282748,1,140.0,0.17006979494171143
1007,0.0019309279488028245,1,140.0,0.16993783749311514
1008,0.0019290123456790125,1,140.0,0.16980601101967552
1009,0.0019274802638324048,1,141.0,0.1697004831587076
1010,0.001925571867531581,1,141.0,0.16956891785712533
1011,0.0019236672464954469,1,141.0,0.16943748275378465
1012,0.0019217663895325064,1,141.0,0.1693061775912494
1013,0.0019198692854954557,1,141.0,0.1691750021128464
1014,0.001917975923280963,1,141.0,0.1690439560626622
1015,0.001916086291829455,1,141.0,0.16891303918554004
1016,0.0019145723222953295,1,142.0,0.16880805561050496
1017,0.0019126897536401717,1,142.0,0.1686773963170488
1018,0.0019108108835481873,1,142.0,0.16854686543569522
1019,0.0019089357011305738,1,142.0,0.1684164627142852
1020,0.0019070641955412303,1,142.0,0.1682861879014012
1021,0.0019051963559765471,1,142.0,0.16815604074636495
1022,0.0019033321716752003,1,142.0,0.16802602099923472
1023,0.0019018360032184915,1,143.0,0.1679215768034999
1024,0.0018999787414965986,1,143.0,0.1677918111252858
1025,0.0018981251037000167,1,143.0,0.16766217210953993
1026,0.0018962750792324726,1,143.0,0.1675326595092367
1027,0.0018944286575389648,1,143.0,0.16740327307807198
1028,0.0018925858281055614,1,143.0,0.1672740125704613
1029,0.0018907465804592002,1,143.0,0.1671448777415359
1030,0.0018892679086853846,1,144.0,0.16704096806583757
1031,0.0018874354470862715,1,144.0,0.16691208386252931
1032,0.0018856065367693275,1,144.0,0.16678332460757156
1033,0.0018837811674210514,1,144.0,0.16665469005893338
1034,0.0018819593287678394,1,144.0,0.16652617997528682
1035,0.0018801410105757932,1,144.0,0.16639779411600342
1036,0.001878326202650527,1,144.0,0.16626953224115193
1037,0.0018765148948369777,1,144.0,0.16614139411149562
1038,0.0018750565749828657,1,145.0,0.16603813765075445
1039,0.00187325190070473,1,145.0,0.1659102462965424
1040,0.0018714506969540526,1,145.0,0.16578247797395515
1041,0.001869652953729313,1,145.0,0.1656548324465071
1042,0.0018678586610673847,1,145.0,0.16552730947839359
1043,0.0018660678090433504,1,145.0,0.16539990883448893
1044,0.0018642803877703207,1,145.0,0.16527263028034328
1045,0.0018628389154704947,1,146.0,0.1651698971131584
1046,0.001861057998725303,1,146.0,0.16504286203787166
1047,0.0018592804839223176,1,146.0,0.16491594835302423
1048,0.0018575063613231553,1,146.0,0.16478915582684422
1049,0.0018557356212265648,1,146.0,0.164662484228223
1050,0.001853968253968254,1,146.0,0.16453593332671257
1051,0.0018522042499207103,1,146.0,0.16440950289252304
1052,0.0018507793417772518,1,147.0,0.16430728833539016
1053,0.0018490217165713853,1,147.0,0.1641810981490927
1054,0.0018472674265177123,1,147.0,0.16405502774467026
1055,0.0018455164621323874,1,147.0,0.1639290768949404
1056,0.0018437688139674893,1,147.0,0.16380324537336652
1057,0.0018420244726108502,1,147.0,0.16367753295405513
1058,0.0018402834286858874,1,147.0,0.16355193941175375
1059,0.0018388748074151383,1,148.0,0.1634502388280222
1060,0.0018371400198609732,1,148.0,0.16332488236653434
