unit,esti,re
206,0.009523809523809525,0.38188350640281526
207,0.009478672985781991,0.3812525543321732
208,0.009433962264150943,0.38062458549759315
209,0.009389671361502348,0.37999957182140276
210,0.009345794392523364,0.3793774856204671
211,0.009302325581395349,0.37875829959883056
212,0.009259259259259259,0.3781419868405304
213,0.009216589861751152,0.37752852080257604
214,0.009174311926605505,0.3769178753080897
215,0.0091324200913242,0.3763100245396038
216,0.00909090909090909,0.3757049430325121
217,0.00904977375565611,0.37510260566866765
218,0.009009009009009009,0.37450298767012635
219,0.008968609865470852,0.3739060645930311
220,0.008928571428571428,0.3733118123216328
221,0.008888888888888889,0.3727202070624433
222,0.008849557522123894,0.37213122533852017
223,0.00881057268722467,0.37154484398387566
224,0.008771929824561403,0.3709610401380097
225,0.008733624454148471,0.37037979124056175
226,0.008695652173913044,0.36980107502608006
227,0.008658008658008658,0.3692248695189036
228,0.008620689655172414,0.36865115302815477
229,0.008583690987124463,0.36807990414284014
230,0.008547008547008548,0.3675111017270558
231,0.00851063829787234,0.3669447249152946
232,0.00847457627118644,0.3663807531078538
233,0.008438818565400843,0.3658191659663391
234,0.008403361344537815,0.36525994340926393
235,0.008368200836820083,0.36470306560774046
236,0.008333333333333333,0.3641485129812608
237,0.008298755186721992,0.363596266193566
238,0.008264462809917356,0.36304630614860045
239,0.00823045267489712,0.36249861398655
240,0.00819672131147541,0.3619531710799604
241,0.00816326530612245,0.3614099590299369
242,0.008130081300813009,0.3608689596624197
243,0.008097165991902834,0.360330155024535
244,0.008064516129032258,0.35979352738102155
245,0.008032128514056224,0.3592590592107266
246,0.008,0.35872673320317355
247,0.00796812749003984,0.3581965322551985
248,0.007936507936507936,0.3576684394676522
249,0.007905138339920948,0.3571424381421684
250,0.007874015748031496,0.35661851177799586
251,0.00784313725490196,0.35609664406889197
252,0.0078125,0.3555768189000783
253,0.007782101167315175,0.35505902034525366
254,0.007751937984496124,0.3545432326636676
255,0.007722007722007722,0.354029440297248
256,0.007692307692307693,0.3535176278677862
257,0.007662835249042145,0.35300778017417417
258,0.007633587786259542,0.3524998821896967
259,0.0076045627376425855,0.35199391905937266
260,0.007575757575757576,0.35148987609734916
261,0.007547169811320755,0.3509877387843429
262,0.007518796992481203,0.35048749276513147
263,0.00749063670411985,0.3499891238460901
264,0.007462686567164179,0.349492617992776
265,0.007434944237918215,0.34899796132755606
266,0.007407407407407408,0.34850514012728023
267,0.007380073800738007,0.3480141408209967
268,0.007352941176470588,0.3475249499877095
269,0.007326007326007326,0.34703755435417755
270,0.0072992700729927005,0.34655194079275337
271,0.007272727272727273,0.3460680963192619
272,0.007246376811594203,0.345586008090917
273,0.007220216606498195,0.34510566340427634
274,0.007194244604316547,0.3446270496932326
275,0.007168458781362007,0.3441501545270411
276,0.007142857142857143,0.34367496560838245
277,0.0071174377224199285,0.34320147077146024
278,0.0070921985815602835,0.34272965798013155
279,0.007067137809187279,0.34225951532607163
280,0.007042253521126761,0.34179103102697006
281,0.007017543859649123,0.34132419342475945
282,0.006993006993006993,0.3408589909838745
283,0.006968641114982578,0.34039541228954134
284,0.006944444444444444,0.3399334460460977
285,0.006920415224913495,0.3394730810753408
286,0.006896551724137931,0.33901430631490453
287,0.006872852233676976,0.3385571108166647
288,0.00684931506849315,0.3381014837451711
289,0.006825938566552901,0.3376474143761069
290,0.006802721088435374,0.33719489209477393
291,0.006779661016949152,0.33674390639460355
292,0.006756756756756757,0.33629444687569365
293,0.006734006734006734,0.33584650324336857
294,0.006711409395973154,0.33540006530676547
295,0.006688963210702341,0.33495512297744234
296,0.006666666666666667,0.3345116662680106
297,0.006644518272425249,0.3340696852907894
298,0.006622516556291391,0.3336291702564833
299,0.006600660066006601,0.33319011147288136
300,0.006578947368421052,0.332752499343577
301,0.006557377049180328,0.33231632436671016
302,0.006535947712418301,0.331881577133729
303,0.006514657980456026,0.33144824832817216
304,0.006493506493506494,0.3310163287244708
305,0.006472491909385114,0.33058580918677055
306,0.0064516129032258064,0.3301566806677714
307,0.006430868167202572,0.3297289342075872
308,0.00641025641025641,0.3293025609326231
309,0.006389776357827476,0.3288775520544713
310,0.006369426751592357,0.32845389886882354
311,0.006349206349206349,0.32803159275440197
312,0.006329113924050633,0.3276106251719064
313,0.006309148264984227,0.3271909876629781
314,0.006289308176100629,0.32677267184917985
315,0.006269592476489028,0.32635566943099287
316,0.00625,0.3259399721868281
317,0.006230529595015576,0.32552557197205395
318,0.006211180124223602,0.32511246071803873
319,0.006191950464396285,0.3247006304312083
320,0.006172839506172839,0.32429007319211717
321,0.006153846153846154,0.32388078115453595
322,0.006134969325153374,0.3234727465445504
323,0.0061162079510703364,0.3230659616596764
324,0.006097560975609756,0.3226604188679869
325,0.0060790273556231,0.32225611060725334
326,0.006060606060606061,0.32185302938409893
327,0.006042296072507553,0.32145116777316574
328,0.006024096385542169,0.3210505184162939
329,0.006006006006006006,0.32065107402171306
330,0.005988023952095809,0.3202528273632463
331,0.005970149253731343,0.31985577127952575
332,0.005952380952380952,0.3194598986732195
333,0.005934718100890208,0.31906520251027093
334,0.005917159763313609,0.31867167581914846
335,0.0058997050147492625,0.318279311690107
336,0.0058823529411764705,0.31788810327445927
337,0.005865102639296188,0.3174980437838597
338,0.005847953216374269,0.3171091264895964
339,0.0058309037900874635,0.3167213447218956
340,0.005813953488372093,0.3163346918692349
341,0.005797101449275362,0.31594916137766677
342,0.005780346820809248,0.31556474675015267
343,0.005763688760806916,0.3151814415459053
344,0.005747126436781609,0.31479923937974147
345,0.0057306590257879654,0.314418133921444
346,0.005714285714285714,0.3140381188951322
347,0.005698005698005698,0.3136591880786426
348,0.005681818181818182,0.31328133530291646
349,0.0056657223796034,0.3129045544513981
350,0.005649717514124294,0.3125288394594406
351,0.005633802816901409,0.31215418431371983
352,0.0056179775280898875,0.3117805830516574
353,0.0056022408963585435,0.3114080297608508
354,0.00558659217877095,0.3110365185785121
355,0.005571030640668524,0.3106660436909149
356,0.005555555555555556,0.31029659933284753
357,0.00554016620498615,0.30992817978707565
358,0.0055248618784530384,0.3095607793838109
359,0.005509641873278237,0.30919439250018727
360,0.005494505494505495,0.30882901355974485
361,0.005479452054794521,0.3084646370319209
362,0.00546448087431694,0.3081012574315471
363,0.005449591280653951,0.3077388693183545
364,0.005434782608695652,0.3073774672964843
365,0.005420054200542005,0.3070170460140064
366,0.005405405405405406,0.3066576001624434
367,0.005390835579514825,0.30629912447630164
368,0.005376344086021506,0.3059416137326084
369,0.005361930294906166,0.3055850627504552
370,0.0053475935828877,0.3052294663905476
371,0.005333333333333333,0.30487481955476037
372,0.005319148936170213,0.30452111718569885
373,0.005305039787798408,0.30416835426626687
374,0.005291005291005291,0.3038165258192389
375,0.005277044854881266,0.30346562690683954
376,0.005263157894736842,0.30311565263032675
377,0.005249343832020997,0.30276659812958256
378,0.005235602094240838,0.3024184585827073
379,0.005221932114882507,0.30207122920562024
380,0.005208333333333333,0.301724905251665
381,0.005194805194805195,0.30137948201122056
382,0.0051813471502590676,0.30103495481131665
383,0.00516795865633075,0.3006913190152543
384,0.005154639175257732,0.300348570022232
385,0.005141388174807198,0.30000670326697526
386,0.005128205128205128,0.2996657142193729
387,0.005115089514066497,0.2993255983841156
388,0.00510204081632653,0.2989863513003411
389,0.005089058524173028,0.29864796854128345
390,0.005076142131979695,0.2983104457139251
391,0.005063291139240506,0.2979737784586562
392,0.005050505050505051,0.29763796244893587
393,0.005037783375314861,0.29730299339095867
394,0.005025125628140704,0.2969688670233256
395,0.005012531328320802,0.2966355791167182
396,0.005,0.2963031254735779
397,0.004987531172069825,0.2959715019277883
398,0.004975124378109453,0.2956407043443627
399,0.004962779156327543,0.29531072861913366
400,0.0049504950495049506,0.29498157067844855
401,0.0049382716049382715,0.29465322647886694
402,0.0049261083743842365,0.29432569200686326
403,0.004914004914004914,0.29399896327853164
404,0.004901960784313725,0.2936730363392963
405,0.004889975550122249,0.29334790726362303
406,0.004878048780487805,0.2930235721547367
407,0.004866180048661801,0.2927000271443401
408,0.0048543689320388345,0.29237726839233785
409,0.004842615012106538,0.2920552920865622
410,0.004830917874396135,0.2917340944425038
411,0.004819277108433735,0.2914136717030437
412,0.004807692307692308,0.2910940201381904
413,0.004796163069544364,0.29077513604481936
414,0.004784688995215311,0.29045701574641514
415,0.00477326968973747,0.29013965559281735
416,0.004761904761904762,0.28982305195996927
417,0.004750593824228029,0.2895072012496697
418,0.004739336492890996,0.28919209988932726
419,0.004728132387706856,0.2888777443317183
420,0.0047169811320754715,0.28856413105474715
421,0.004705882352941176,0.2882512565612091
422,0.004694835680751174,0.28793911737855676
423,0.00468384074941452,0.2876277100586689
424,0.004672897196261682,0.28731703117762125
425,0.004662004662004662,0.2870070773354612
426,0.004651162790697674,0.28669784515598473
427,0.004640371229698376,0.2863893312865148
428,0.004629629629629629,0.28608153239768447
429,0.004618937644341801,0.2857744451832204
430,0.004608294930875576,0.28546806635973004
431,0.004597701149425287,0.2851623926664913
432,0.0045871559633027525,0.2848574208652437
433,0.004576659038901602,0.2845531477399831
434,0.0045662100456621,0.28424957009675783
435,0.004555808656036446,0.28394668476346807
436,0.004545454545454545,0.2836444885896661
437,0.0045351473922902496,0.2833429784463607
438,0.004524886877828055,0.2830421512258217
439,0.004514672686230248,0.2827420038413886
440,0.0045045045045045045,0.28244253322728036
441,0.0044943820224719105,0.2821437363384072
442,0.004484304932735426,0.28184561015018517
443,0.0044742729306487695,0.28154815165835223
444,0.004464285714285714,0.2812513578787868
445,0.004454342984409799,0.28095522584732774
446,0.0044444444444444444,0.2806597526195973
447,0.004434589800443459,0.280364935270825
448,0.004424778761061947,0.28007077089567417
449,0.004415011037527594,0.27977725660807
450,0.004405286343612335,0.2794843895410297
451,0.004395604395604396,0.27919216684649467
452,0.0043859649122807015,0.2789005856951637
453,0.00437636761487965,0.2786096432763296
454,0.004366812227074236,0.27831933679771576
455,0.004357298474945534,0.27802966348531577
456,0.004347826086956522,0.27774062058323407
457,0.004338394793926247,0.2774522053535292
458,0.004329004329004329,0.2771644150760576
459,0.004319654427645789,0.2768772470483199
460,0.004310344827586207,0.27659069858530877
461,0.004301075268817204,0.2763047670193581
462,0.004291845493562232,0.27601944969999426
463,0.004282655246252677,0.27573474399378806
464,0.004273504273504274,0.2754506472842098
465,0.0042643923240938165,0.2751671569714845
466,0.00425531914893617,0.2748842704724487
467,0.004246284501061571,0.27460198522041024
468,0.00423728813559322,0.2743202986650078
469,0.004228329809725159,0.27403920827207306
470,0.004219409282700422,0.2737587115234931
471,0.004210526315789474,0.2734788059170766
472,0.004201680672268907,0.273199488966418
473,0.0041928721174004195,0.2729207582007666
474,0.0041841004184100415,0.27264261116489447
475,0.0041753653444676405,0.27236504541896706
476,0.004166666666666667,0.27208805853841483
477,0.004158004158004158,0.2718116481138057
478,0.004149377593360996,0.27153581175072006
479,0.004140786749482402,0.2712605470696255
480,0.004132231404958678,0.27098585170575445
481,0.004123711340206186,0.27071172330898174
482,0.00411522633744856,0.270438159543704
483,0.004106776180698152,0.2701651580887204
484,0.004098360655737705,0.2698927166371144
485,0.00408997955010225,0.26962083289613714
486,0.004081632653061225,0.26934950458709106
487,0.004073319755600814,0.2690787294452155
488,0.0040650406504065045,0.2688085052195737
489,0.004056795131845842,0.26853882967294007
490,0.004048582995951417,0.2682697005816891
491,0.00404040404040404,0.26800111573568564
492,0.004032258064516129,0.2677330729381756
493,0.004024144869215292,0.26746557000567855
494,0.004016064257028112,0.26719860476788065
495,0.004008016032064128,0.26693217506752903
496,0.004,0.26666627876032767
497,0.003992015968063872,0.26640091371483315
498,0.00398406374501992,0.2661360778123526
499,0.003976143141153081,0.2658717689468421
500,0.003968253968253968,0.2656079850248062
501,0.0039603960396039604,0.2653447239651983
502,0.003952569169960474,0.2650819836993224
503,0.0039447731755424065,0.2648197621707352
504,0.003937007874015748,0.26455805733514987
505,0.003929273084479371,0.26429686716034023
506,0.00392156862745098,0.26403618962604614
507,0.003913894324853229,0.2637760227238796
508,0.00390625,0.2635163644572323
509,0.003898635477582846,0.26325721284118325
510,0.0038910505836575876,0.2629985659024077
511,0.003883495145631068,0.2627404216790876
512,0.003875968992248062,0.26248277822082167
513,0.0038684719535783366,0.262225633588537
514,0.003861003861003861,0.2619689858544021
515,0.0038535645472061657,0.2617128331017395
516,0.0038461538461538464,0.2614571734249402
517,0.003838771593090211,0.2612020049293786
518,0.0038314176245210726,0.26094732573132823
519,0.0038240917782026767,0.2606931339578782
520,0.003816793893129771,0.26043942774685075
521,0.0038095238095238095,0.2601862052467191
522,0.0038022813688212928,0.25993346461652667
523,0.003795066413662239,0.2596812040258069
524,0.003787878787878788,0.25942942165450317
525,0.003780718336483932,0.2591781156928904
526,0.0037735849056603774,0.258927284341497
527,0.003766478342749529,0.2586769258110273
528,0.0037593984962406013,0.2584270383222855
529,0.00375234521575985,0.2581776201060991
530,0.003745318352059925,0.25792866940324416
531,0.003738317757009346,0.257680184464371
532,0.0037313432835820895,0.25743216354993
533,0.0037243947858473,0.2571846049300988
534,0.0037174721189591076,0.25693750688471007
535,0.0037105751391465678,0.2566908677031793
536,0.003703703703703704,0.25644468568443424
537,0.0036968576709796672,0.25619895913684426
538,0.0036900369003690036,0.25595368637815075
539,0.003683241252302026,0.2557088657353977
540,0.003676470588235294,0.2554644955448635
541,0.003669724770642202,0.25522057415199345
542,0.003663003663003663,0.2549770999113316
543,0.003656307129798903,0.254734071186455
544,0.0036496350364963502,0.2544914863499074
545,0.0036429872495446266,0.25424934378313396
546,0.0036363636363636364,0.2540076418764159
547,0.003629764065335753,0.25376637902880744
548,0.0036231884057971015,0.2535255536480711
549,0.003616636528028933,0.2532851641506149
550,0.0036101083032490976,0.2530452089614304
551,0.0036036036036036037,0.2528056865140301
552,0.0035971223021582736,0.25256659525038666
553,0.003590664272890485,0.25232793362087147
554,0.0035842293906810036,0.2520897000841951
555,0.0035778175313059034,0.251851893107347
556,0.0035714285714285713,0.25161451116553657
557,0.0035650623885918,0.25137755274213436
558,0.0035587188612099642,0.25114101632861435
559,0.003552397868561279,0.25090490042449554
560,0.0035460992907801418,0.2506692035372856
561,0.0035398230088495575,0.25043392418242394
562,0.0035335689045936395,0.25019906088322563
563,0.003527336860670194,0.24996461217082563
564,0.0035211267605633804,0.2497305765841241
565,0.0035149384885764497,0.24949695266973126
566,0.0035087719298245615,0.2492637389819135
567,0.0035026269702276708,0.24903093408253987
568,0.0034965034965034965,0.24879853654102854
569,0.0034904013961605585,0.248566544934294
570,0.003484320557491289,0.24833495784669538
571,0.0034782608695652175,0.24810377386998386
572,0.003472222222222222,0.24787299160325177
573,0.0034662045060658577,0.24764260965288143
574,0.0034602076124567475,0.2474126266324948
575,0.0034542314335060447,0.24718304116290338
576,0.0034482758620689655,0.24695385187205857
577,0.0034423407917383822,0.24672505739500228
578,0.003436426116838488,0.24649665637381868
579,0.003430531732418525,0.2462686474575853
580,0.003424657534246575,0.24604102930232516
581,0.003418803418803419,0.2458138005709596
582,0.0034129692832764505,0.24558695993326093
583,0.0034071550255536627,0.2453605060658056
584,0.003401360544217687,0.245134437651928
585,0.003395585738539898,0.2449087533816744
586,0.003389830508474576,0.24468345195175759
587,0.00338409475465313,0.24445853206551182
588,0.0033783783783783786,0.24423399243284766
589,0.003372681281618887,0.24400983177020757
590,0.003367003367003367,0.2437860488005226
591,0.0033613445378151263,0.24356264225316776
592,0.003355704697986577,0.2433396108639195
593,0.0033500837520938024,0.24311695337491232
594,0.0033444816053511705,0.24289466853459638
595,0.00333889816360601,0.24267275509769548
596,0.0033333333333333335,0.24245121182516463
597,0.0033277870216306157,0.24223003748414917
598,0.0033222591362126247,0.2420092308479434
599,0.003316749585406302,0.2417887906959494
600,0.0033112582781456954,0.2415687158136373
601,0.003305785123966942,0.24134900499250425
602,0.0033003300330033004,0.2411296570300354
603,0.0032948929159802307,0.24091067072966355
604,0.003289473684210526,0.240692044900731
605,0.003284072249589491,0.24047377835844996
606,0.003278688524590164,0.2402558699238642
607,0.0032733224222585926,0.240038318423811
608,0.0032679738562091504,0.23982112269088304
609,0.0032626427406199023,0.23960428156339098
610,0.003257328990228013,0.2393877938853262
611,0.0032520325203252032,0.23917165850632352
612,0.003246753246753247,0.23895587428162493
613,0.0032414910858995136,0.23874044007204287
614,0.003236245954692557,0.23852535474392467
615,0.0032310177705977385,0.23831061716911578
616,0.0032258064516129032,0.2380962262249254
617,0.00322061191626409,0.23788218079409054
618,0.003215434083601286,0.23766847976474123
619,0.0032102728731942215,0.23745512203036592
620,0.003205128205128205,0.23724210648977712
621,0.0032,0.2370294320470775
622,0.003194888178913738,0.2368170976116253
623,0.003189792663476874,0.23660510209800184
624,0.0031847133757961785,0.23639344442597757
625,0.003179650238473768,0.23618212352047885
626,0.0031746031746031746,0.235971138311556
627,0.003169572107765452,0.2357604877343499
628,0.0031645569620253164,0.23555017072906045
629,0.00315955766192733,0.23534018624091396
630,0.0031545741324921135,0.23513053322013214
631,0.0031496062992125984,0.23492121062189966
632,0.0031446540880503146,0.23471221740633388
633,0.0031397174254317113,0.23450355253845334
634,0.003134796238244514,0.23429521498814693
635,0.003129890453834116,0.23408720373014363
636,0.003125,0.23387951774398213
637,0.0031201248049922,0.23367215601398084
638,0.003115264797507788,0.23346511752920796
639,0.003110419906687403,0.23325840128345215
640,0.003105590062111801,0.23305200627519276
641,0.0031007751937984496,0.23284593150757144
642,0.0030959752321981426,0.2326401759883623
643,0.0030911901081916537,0.23243473872994402
644,0.0030864197530864196,0.23222961874927128
645,0.0030816640986132513,0.23202481506784592
646,0.003076923076923077,0.23182032671168998
647,0.0030721966205837174,0.2316161527113168
648,0.003067484662576687,0.23141229210170441
649,0.0030627871362940277,0.23120874392226748
650,0.0030581039755351682,0.2310055072168304
651,0.0030534351145038168,0.23080258103360052
652,0.003048780487804878,0.23059996442514102
653,0.0030441400304414,0.23039765644834456
654,0.00303951367781155,0.23019565616440738
655,0.0030349013657056147,0.22999396263880215
656,0.0030303030303030303,0.22979257494125296
657,0.0030257186081694403,0.22959149214570904
658,0.0030211480362537764,0.22939071333031974
659,0.0030165912518853697,0.22919023757740842
660,0.0030120481927710845,0.22899006397344793
661,0.0030075187969924814,0.22879019160903527
662,0.003003003003003003,0.2285906195788671
663,0.0029985007496251873,0.22839134698171476
664,0.0029940119760479044,0.22819237292040045
665,0.0029895366218236174,0.22799369650177187
666,0.0029850746268656717,0.2277953168366798
667,0.0029806259314456036,0.22759723303995252
668,0.002976190476190476,0.22739944423037353
669,0.0029717682020802376,0.22720194953065695
670,0.002967359050445104,0.22700474806742496
671,0.002962962962962963,0.22680783897118403
672,0.0029585798816568047,0.2266112213763025
673,0.0029542097488921715,0.22641489442098717
674,0.0029498525073746312,0.226218857247261
675,0.0029455081001472753,0.22602310900094044
676,0.0029411764705882353,0.2258276488316133
677,0.002936857562408223,0.22563247589261645
678,0.002932551319648094,0.22543758934101374
679,0.0029282576866764276,0.22524298833757422
680,0.0029239766081871343,0.22504867204675055
681,0.00291970802919708,0.2248546396366572
682,0.0029154518950437317,0.22466089027904962
683,0.002911208151382824,0.2244674231493026
684,0.0029069767441860465,0.22427423742638894
685,0.002902757619738752,0.22408133229285926
686,0.002898550724637681,0.2238887069348208
687,0.002894356005788712,0.223696360541917
688,0.002890173410404624,0.22350429230730667
689,0.002886002886002886,0.22331250142764436
690,0.002881844380403458,0.22312098710305933
691,0.0028776978417266188,0.22292974853713643
692,0.0028735632183908046,0.2227387849368955
693,0.0028694404591104736,0.22254809551277221
694,0.0028653295128939827,0.22235767947859805
695,0.002861230329041488,0.222167536051581
696,0.002857142857142857,0.2219776644522864
697,0.0028530670470756064,0.22178806390461744
698,0.002849002849002849,0.22159873363579666
699,0.002844950213371266,0.22140967287634633
700,0.002840909090909091,0.22122088086007047
